Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100,Target
-353.551147,135.83728,74.810387,40.410118,27.460104,20.916321,17.562202,15.100123,12.889656,10.854174,8.679247,6.909539,5.926779,5.231232,4.268841,3.240824,2.354526,1.896981,2.072307,2.456228,2.738106,2.984312,3.086715,2.940524,2.752995,2.971087,3.334831,3.242774,2.671701,2.07725,1.85005,1.761639,1.336122,0.865309,0.745437,0.759456,0.617242,0.578771,0.677688,0.718938,0.853713,0.933773,0.74617,0.476844,0.065986,-0.256409,-0.189474,-0.083557,-0.082946,-0.086434,-0.289292,-0.453963,-0.19823,0.186262,0.304024,0.188295,0.04196,0.075794,0.12165,-0.011036,-0.008507,0.245939,0.410705,0.249277,-0.037744,-0.000712,0.235522,0.209322,0.032446,-0.101317,-0.083813,0.09277,0.15365,0.036476,-0.109503,-0.237197,-0.268321,-0.228329,-0.102248,0.131296,0.2975,0.244809,0.094859,0.035396,0.191852,0.4065,0.369057,0.215356,0.300424,0.438448,0.241803,-0.044569,-0.058021,-0.004066,-0.059044,-0.061554,-0.046291,-0.160961,-0.218196,-0.113576,COPD
-313.929901,134.785583,77.755592,51.800743,36.842468,25.040314,17.972136,13.025214,10.43151,9.428408,8.767425,7.833389,7.094052,6.493408,5.976792,5.5845,4.894088,4.211577,3.701143,3.414318,3.351814,3.301491,3.121164,2.885181,2.736704,2.82332,3.050735,3.173791,2.98893,2.582372,2.28484,2.152899,1.907765,1.654816,1.356517,1.014912,0.840546,0.903018,0.846402,0.739147,0.770882,0.826737,0.790997,0.752793,0.585007,0.225001,0.064522,0.252403,0.264456,0.230545,0.378012,0.35303,0.33008,0.36979,0.230249,0.354086,0.508334,0.482757,0.551999,0.459342,0.258984,0.219948,0.335813,0.5441,0.543037,0.45321,0.52228,0.606622,0.467168,0.228161,0.229243,0.304374,0.308881,0.241001,0.120336,0.223074,0.298651,0.153017,0.082151,0.070502,0.089394,0.165137,0.143621,0.135242,0.139551,0.084326,0.023256,-0.037913,-0.010356,-0.006154,-0.06119,-0.051929,-0.04545,-0.005745,0.068642,0.027517,-0.093916,-0.239859,-0.357527,-0.332975,COPD
-275.712036,155.443878,60.724136,38.818195,25.11961,22.565336,15.370596,13.70645,8.632141,6.822458,4.008523,3.126798,1.905192,2.415049,1.57341,2.577973,1.621305,1.440706,0.588367,0.921469,1.99202,2.291931,1.544042,1.365892,0.271694,1.052686,1.512193,2.786144,3.471921,3.056187,2.412082,2.081057,1.677132,2.280485,1.71118,1.576432,1.192295,0.717243,1.133044,0.986329,1.43328,1.627215,1.750275,2.156169,1.226697,0.934849,0.778186,0.426621,0.925093,0.359746,0.16766,-0.148776,-0.187554,0.562693,0.381437,0.44085,0.859306,0.598549,1.049387,0.471,0.266724,0.461304,0.407321,0.659026,0.228935,0.100448,0.527295,0.14392,0.537738,0.423863,0.287411,0.508695,0.331125,0.225508,0.111353,-0.018776,0.187475,-0.239104,0.025703,0.152901,0.119607,0.236631,-0.13995,-0.046765,0.028291,-0.104938,-0.081704,-0.183728,0.390977,0.324454,-0.162072,-0.160359,-0.297473,0.057209,0.247023,-0.317864,-0.278141,-0.163995,-0.299077,-0.39137,COPD
-229.49556,176.909897,27.554365,15.112401,34.629177,16.77124,3.485392,3.645184,-1.703346,5.591808,22.842041,19.616457,5.864972,5.013001,12.447755,9.998804,0.831786,1.500723,3.374243,-0.667063,0.060238,3.161346,5.110817,5.382952,0.723872,1.328787,8.786442,7.852521,-0.674285,-2.170133,1.162161,2.009171,0.448299,-1.62519,-0.028549,3.009486,2.850692,0.076441,0.129033,2.219869,0.673796,0.485336,1.566009,0.475686,-0.150211,0.055476,0.606911,0.927962,0.866745,1.044677,0.944635,0.268693,-0.208502,0.677959,1.009498,-0.381687,0.0165,1.325513,0.974088,0.509661,0.610854,1.290638,0.899578,0.696619,0.817564,0.181938,0.565966,0.643237,0.473662,0.116451,0.301989,0.94795,0.320073,0.41651,0.706762,0.604833,0.479687,0.27498,-0.009607,0.162793,0.672747,-0.143049,-0.388251,0.195842,0.47008,0.336821,-0.111549,0.226888,0.451386,0.463453,0.299563,0.079176,0.185489,-0.02245,-0.048598,-0.001705,0.085278,0.194956,-0.233024,-0.330233,COPD
-369.150208,140.83168,99.198975,62.152607,40.154392,30.266699,25.230301,20.178896,13.973905,7.945162,3.346473,0.438584,-0.924123,-1.19182,-1.044092,-0.928466,-1.036946,-1.366161,-1.656726,-1.654214,-1.310685,-0.923196,-0.556618,0.026248,0.72358,1.196757,1.137196,0.642311,0.320127,0.396471,0.70611,1.062833,1.091046,0.863607,0.598097,0.487454,0.534668,0.401725,0.132568,-0.133923,-0.11203,0.114237,0.163063,0.034323,-0.20461,-0.446567,-0.601273,-0.578396,-0.531534,-0.456937,-0.342654,-0.28177,-0.188664,-0.135517,-0.194377,-0.285114,-0.347673,-0.345781,-0.305674,-0.313225,-0.308684,-0.308732,-0.36353,-0.37839,-0.245992,-0.051973,0.003241,-0.106347,-0.293192,-0.40906,-0.395607,-0.303912,-0.171167,-0.142771,-0.303935,-0.471513,-0.414984,-0.193165,-0.005676,-0.024772,-0.247085,-0.448809,-0.518559,-0.377122,-0.118723,0.023005,0.016169,-0.122519,-0.217032,-0.198421,-0.185112,-0.188654,-0.205693,-0.195453,-0.173342,-0.169813,-0.173193,-0.240997,-0.333193,-0.347356,COPD
-342.276794,137.466812,93.89119,57.594055,36.976151,27.275164,22.129616,17.566273,12.713413,7.90913,3.937029,1.392992,0.468824,0.841217,1.709729,2.02315,1.348586,0.334205,-0.022562,0.557254,1.442753,1.84705,1.581968,1.15214,0.988227,1.186595,1.414206,1.413605,1.415822,1.392538,1.215329,1.07609,0.883432,0.618698,0.362904,0.296833,0.269777,0.052087,-0.303323,-0.570284,-0.549736,-0.324283,-0.191031,-0.324683,-0.651813,-0.99964,-1.326793,-1.438849,-1.145013,-0.674909,-0.454687,-0.533614,-0.814587,-1.091642,-1.189611,-0.981132,-0.637813,-0.450543,-0.501048,-0.679678,-0.806543,-0.826827,-0.86211,-0.799407,-0.62538,-0.514976,-0.44036,-0.367753,-0.307368,-0.243163,-0.338132,-0.504953,-0.613635,-0.676542,-0.594448,-0.327363,0.023752,0.18015,-0.10196,-0.492603,-0.618035,-0.476689,-0.224175,-0.124315,-0.209726,-0.169471,0.012017,0.043964,-0.123535,-0.265149,-0.223231,-0.075321,-0.037149,-0.140997,-0.250303,-0.323051,-0.269815,-0.1536,-0.189437,-0.224034,COPD
-351.434357,145.16954,104.2407,66.808792,41.844597,27.893738,21.487595,17.869808,13.950696,8.932091,4.089387,0.938325,0.339163,1.531372,3.039465,3.799348,3.630595,2.74605,1.674214,1.018365,1.198775,1.888204,2.448747,2.569679,2.144516,1.475501,0.973777,0.759425,0.921337,1.279617,1.491549,1.374937,0.97406,0.572625,0.248537,0.234497,0.448527,0.53447,0.417868,0.248315,0.099465,0.069826,0.176333,0.258981,0.160037,-0.144159,-0.517119,-0.653243,-0.549704,-0.309201,-0.043081,0.098062,-0.00605,-0.267748,-0.52938,-0.666065,-0.664837,-0.464494,-0.22799,-0.097759,-0.116989,-0.287151,-0.478268,-0.572587,-0.630054,-0.531218,-0.291452,-0.134887,-0.14869,-0.247403,-0.409239,-0.548294,-0.545848,-0.408411,-0.214483,0.013783,0.175393,0.181864,-0.029493,-0.344462,-0.545032,-0.542216,-0.3145,0.019623,0.223297,0.166262,-0.142274,-0.415195,-0.53222,-0.522696,-0.32232,-0.085083,0.060804,0.107106,-0.026312,-0.28395,-0.528148,-0.628823,-0.554754,-0.34063,COPD
-356.078583,139.787308,95.638649,64.158936,44.67733,32.196426,24.235231,18.948185,14.411996,10.016248,5.589908,2.040031,0.052329,-0.366709,0.036616,0.622116,0.588635,-0.375757,-1.515539,-2.284367,-2.543201,-1.887212,-0.845464,0.027325,0.597826,0.745668,0.385169,-0.038681,-0.380019,-0.220067,0.100623,0.620269,0.975934,1.076576,1.033134,0.777155,0.267653,-0.260964,-0.535147,-0.534351,-0.48894,-0.272736,-0.171687,-0.15836,-0.390588,-0.748091,-1.066471,-1.049532,-0.815315,-0.619554,-0.579999,-0.386179,-0.365472,-0.651347,-0.957493,-1.16789,-1.088862,-0.653138,-0.244947,-0.014505,-0.048011,-0.297641,-0.564688,-0.799835,-0.835197,-0.586206,-0.179205,0.147676,0.269479,0.104699,-0.408151,-0.868259,-0.875543,-0.57438,-0.147555,0.161622,0.176518,-0.068121,-0.328909,-0.531656,-0.610192,-0.461433,-0.208793,0.070657,0.286271,0.267047,0.063499,-0.238543,-0.447442,-0.451445,-0.355394,-0.160232,0.094332,0.211204,-0.004576,-0.329484,-0.646082,-0.771053,-0.634923,-0.321301,COPD
-361.158508,125.184784,96.90583,68.405464,46.987793,33.249542,25.103422,19.772367,15.039856,10.320797,6.160258,3.578494,2.942864,3.762932,4.981978,5.711382,5.349247,4.056554,2.444642,1.123974,0.436829,0.580565,1.039692,1.345302,1.300298,0.837687,0.106382,-0.530349,-0.770974,-0.374085,0.158704,0.572889,0.619808,0.140858,-0.493283,-0.87843,-0.914789,-0.74042,-0.399794,-0.068921,-0.057553,-0.247345,-0.654415,-0.879368,-0.918121,-0.790122,-0.680787,-0.514528,-0.455849,-0.454105,-0.581475,-0.59124,-0.452012,-0.350451,-0.352722,-0.365209,-0.36954,-0.359303,-0.371785,-0.263593,-0.08733,-0.031012,-0.139838,-0.396931,-0.746695,-0.96664,-0.743016,-0.206894,0.224571,0.36209,0.083496,-0.447639,-0.87279,-0.905614,-0.521367,0.042504,0.501742,0.542438,0.127642,-0.468897,-0.875654,-0.897078,-0.473355,0.110381,0.460242,0.438878,0.056922,-0.43091,-0.732864,-0.708494,-0.467255,-0.129582,0.083394,0.070361,-0.124197,-0.40684,-0.656717,-0.715827,-0.586647,-0.298708,COPD
-370.996094,107.448311,85.237236,64.961121,49.55949,38.960747,31.741606,25.65554,19.528517,13.40089,8.041934,4.307952,2.485971,2.258219,2.588607,2.586848,2.024918,1.302872,0.748209,0.621347,0.791557,0.875986,0.803717,0.785157,0.746613,0.696019,0.603295,0.503328,0.414251,0.287804,0.239126,0.145001,-0.060131,-0.109904,-0.209405,-0.383817,-0.593658,-0.706789,-0.709378,-0.721079,-0.743046,-0.812494,-0.84302,-0.906235,-0.88304,-0.954481,-0.992615,-0.934154,-0.859214,-0.71861,-0.56335,-0.49834,-0.526995,-0.576129,-0.670603,-0.766782,-0.761868,-0.650133,-0.601272,-0.509793,-0.45315,-0.450317,-0.487278,-0.603126,-0.728325,-0.646649,-0.424852,-0.248535,-0.239419,-0.319728,-0.523241,-0.697431,-0.725393,-0.577588,-0.33101,-0.134086,-0.045126,-0.060672,-0.179109,-0.329047,-0.452887,-0.446807,-0.297111,-0.106932,-0.04611,-0.068088,-0.160273,-0.259143,-0.326136,-0.31433,-0.2408,-0.162675,-0.115959,-0.068714,-0.119251,-0.244803,-0.326902,-0.386133,-0.357206,-0.244888,COPD
-397.333557,150.947311,98.15979,51.332584,27.510096,20.188183,15.559536,7.835498,1.349072,0.214714,2.193792,2.868887,1.691698,1.581561,3.760548,5.684977,4.264259,-0.234904,-4.419965,-5.266312,-3.174754,-0.865493,0.070778,0.752999,2.451833,4.522519,4.782603,2.326178,-0.955244,-2.248962,-1.0986,0.768566,1.266176,0.39705,-0.303138,-0.065943,0.3974,0.151525,-0.590076,-0.836413,-0.450206,0.183817,0.269102,-0.303688,-1.052624,-1.315775,-1.028675,-0.679502,-0.562534,-0.612017,-0.381712,0.096693,0.398866,0.166256,-0.415728,-0.84703,-0.742714,-0.271473,0.046426,0.036639,-0.198421,-0.351267,-0.350182,-0.246255,-0.241861,-0.278871,-0.234953,-0.066393,0.027449,-0.034455,-0.245883,-0.377073,-0.382202,-0.299153,-0.20563,-0.064362,0.079427,0.07925,-0.086606,-0.258567,-0.32518,-0.199261,-0.012386,0.099608,0.029664,-0.122334,-0.203809,-0.132991,-0.00377,-0.016439,-0.18716,-0.317355,-0.228563,0.003256,0.113748,-0.037557,-0.288214,-0.395534,-0.350994,-0.2334,COPD
-535.404053,59.102158,46.973217,37.782295,34.679272,33.254211,29.795042,25.087963,21.629255,19.444298,17.226686,14.63524,12.619707,11.583474,11.019988,10.223748,9.107692,7.935414,7.070756,6.68294,6.698384,6.615698,5.90625,4.534218,3.185865,2.525401,2.512639,2.51693,2.215548,1.884204,1.870195,2.008985,1.941186,1.626468,1.369987,1.355766,1.484173,1.52791,1.381096,1.111315,0.941509,1.052192,1.378367,1.650831,1.7012,1.615812,1.57139,1.649018,1.817291,1.992447,2.077605,2.036143,1.928102,1.84457,1.808739,1.81179,1.862986,1.947042,1.96569,1.843825,1.656399,1.563508,1.584861,1.586793,1.486022,1.372629,1.346756,1.382552,1.37273,1.271902,1.123073,1.005647,0.969553,1.003121,1.037611,1.029917,0.991638,0.942095,0.867636,0.774366,0.706153,0.672936,0.608809,0.467431,0.308365,0.232947,0.268904,0.344028,0.360411,0.277058,0.152481,0.076036,0.084304,0.135878,0.167087,0.148825,0.098667,0.052225,0.048142,0.101581,COPD
-581.764465,69.316696,40.597649,26.621887,30.529482,34.307972,28.027939,19.163868,16.791563,19.173996,19.315149,15.245281,10.931542,9.707656,10.660194,10.794199,8.559418,4.948983,2.493612,3.184971,6.524999,9.428474,9.013444,5.731488,2.7537,2.176771,3.06531,3.417757,2.61129,1.61737,1.532087,2.2681,2.610785,1.981503,1.419921,2.013679,3.033561,3.067684,2.089164,1.27284,1.300913,1.867311,2.239072,2.105903,1.900864,2.062654,2.122394,1.582786,1.076138,1.511508,2.575848,3.207889,2.874152,1.927533,1.213323,1.408548,2.235936,2.756968,2.582035,2.210266,2.08479,2.065142,1.859665,1.538883,1.429825,1.686154,2.047901,2.0811,1.599404,0.959167,0.828164,1.400293,1.988168,1.849495,1.121179,0.552227,0.588327,0.984303,1.14133,0.845398,0.532685,0.594123,0.79122,0.728814,0.415314,0.116187,0.052216,0.260956,0.509352,0.530744,0.375385,0.262894,0.236314,0.231316,0.263376,0.337271,0.365685,0.287068,0.14081,0.021572,COPD
-255.764587,97.549919,18.671835,31.847378,29.327072,23.129641,11.311192,18.710018,12.52433,13.70845,5.76441,8.238982,2.928738,4.947347,0.513264,7.76393,6.066054,7.463628,0.654245,4.123739,3.125654,4.748088,-0.330684,3.601015,2.594567,5.279769,0.589503,2.511523,0.497757,3.667455,0.948405,2.708983,-0.888863,1.527497,0.933854,2.284971,-1.080634,1.933011,1.151079,1.276241,-1.392157,0.479682,-0.659189,0.222254,-0.615956,1.128709,0.194718,1.145574,-0.801644,-0.11275,-1.369868,0.036873,-0.645383,1.006008,0.488374,0.095394,-0.29409,0.326339,-0.751958,-0.27002,0.258643,0.496163,-0.178591,0.644547,-0.149161,-0.625033,-0.669481,-0.07208,0.268391,0.227187,-0.243098,-0.447989,-0.717271,-1.151382,-0.350955,0.06433,0.482383,0.190607,-0.18808,-0.770041,-0.117181,-0.279448,0.043808,0.29217,0.577509,-0.044011,-0.184501,-0.876298,-0.460068,0.003052,0.735069,0.078494,-0.077206,-0.421431,-0.340911,-0.73356,0.093638,-0.031027,0.104945,-0.174515,COPD
-220.185501,157.78067,61.563046,43.613361,28.24511,24.566233,16.585987,14.897057,9.918061,10.680732,6.996163,7.341439,4.634776,5.650625,3.875416,5.605065,3.933921,5.068734,3.156595,4.051213,3.023848,3.886369,2.303052,2.904792,1.980785,2.870095,1.724638,2.535121,1.905111,2.145783,0.869339,1.206923,0.512382,1.51977,1.318368,1.842882,1.088724,1.039779,0.438309,0.825433,0.421223,0.844629,0.561968,0.810617,0.177277,0.298237,0.391817,0.698665,0.454211,0.312014,-0.09068,0.154875,0.287909,0.534717,0.523837,0.195123,0.164585,0.019313,-0.02563,-0.008226,0.170668,0.118568,0.351014,0.069143,0.278528,-0.106054,-0.13106,0.027089,0.376391,-0.082816,0.061698,-0.124078,0.267523,0.130767,0.057116,-0.079274,0.093781,0.082125,0.386154,-0.031394,0.00303,-0.127567,-0.038392,-0.096596,0.100561,-0.122639,0.0543,-0.090273,0.064744,-0.110463,0.009527,-0.072644,-0.046984,-0.273511,-0.150433,-0.354709,-0.27009,-0.305381,-0.13108,-0.218023,COPD
-232.275558,108.844818,36.635246,30.320892,30.016327,26.849474,17.224909,15.129637,14.145877,15.885121,4.883142,8.361341,1.139733,6.840331,4.205322,10.757874,4.477324,10.354069,3.521863,6.827228,3.54989,5.593445,2.641921,3.429672,-0.835547,2.236838,-0.650643,0.86989,1.095857,3.207123,-2.104608,3.820005,1.188465,3.235179,1.485577,1.864083,0.678298,3.044327,-0.817151,2.018099,0.299843,1.618109,1.663761,1.860023,0.187053,1.633984,0.307469,0.830825,-0.610205,0.111818,-0.635249,2.76234,-0.526093,3.155101,1.930276,0.854667,-0.533233,0.744915,-0.477063,0.373301,0.386491,0.620864,2.133456,0.219395,0.311048,0.187009,-1.100351,-3.285987,-0.918328,-1.883935,0.337867,0.192136,1.166536,0.223719,0.019975,-0.297721,-0.19445,-0.451516,-0.470714,0.021786,0.147439,-0.232787,0.69699,0.69223,0.245927,-0.36789,-0.715917,-0.393168,1.550834,0.365456,0.965997,0.121992,0.478474,-0.089675,0.442366,-0.081248,-0.458525,-0.83997,0.177179,0.343093,COPD
-353.318878,119.860298,58.150013,45.478218,27.29707,22.900726,16.033718,15.593449,11.247651,11.22372,6.975708,7.046402,3.899635,5.734027,4.749205,6.183697,4.591716,5.326537,2.985704,3.199507,2.07441,3.286562,2.515052,2.992635,1.944153,2.150282,0.750321,1.169278,1.033511,1.791373,0.924602,1.765224,1.220634,1.227038,0.988808,1.478586,1.283583,1.995493,1.515045,1.702042,1.0236,0.792133,0.640143,1.069871,0.969057,1.068159,0.793745,0.520851,0.102432,-0.249662,-0.009069,0.756228,1.093306,1.353362,1.392851,0.806947,0.328841,0.389744,0.575073,0.751002,1.396144,1.087739,0.984536,0.080104,0.140636,-0.181757,0.151615,0.185415,0.799756,0.393157,0.534064,-0.051301,-0.3233,-0.440617,0.078213,0.316986,0.799516,0.38857,0.338856,0.047911,0.068768,-0.050536,0.200818,0.545595,0.72743,0.333752,-0.160468,-0.307622,0.035593,0.098532,0.161153,0.188356,0.276111,0.166395,-0.153,-0.403561,-0.326803,-0.270923,0.028347,0.088953,COPD
-282.997803,103.047264,48.058403,42.141571,26.790607,23.039968,16.018808,15.302443,10.851348,12.10753,7.56429,9.99477,5.106435,7.258904,4.795959,7.26052,3.192439,6.076178,3.062258,5.193925,2.784174,4.241668,2.495369,3.673134,1.310142,3.264241,1.543467,2.846954,2.099164,3.059653,0.904743,2.561213,1.252009,2.603209,1.478494,2.432559,1.740402,2.604823,0.842132,1.953567,1.332286,2.056957,2.096708,2.005731,0.821456,1.417359,0.909319,0.972088,0.520664,1.046133,0.675651,1.555531,0.085799,1.196382,0.964313,0.997637,0.600406,0.833916,0.178758,0.218171,0.424914,0.550799,1.624166,0.700279,0.865935,0.113845,-0.036548,-0.970163,-0.0443,-0.583261,0.635155,0.516482,0.906751,0.087368,-0.033389,-0.212981,0.408975,0.273632,0.519868,0.321811,0.2575,-0.363862,0.429419,0.40088,0.583663,0.131801,-0.149331,-0.45007,0.463331,-0.192318,0.329076,-0.174129,0.192636,0.156071,0.384408,-0.212678,-0.183177,-0.377131,0.301499,0.211265,COPD
-348.92807,117.601021,36.606564,20.414919,31.330585,23.134678,10.120023,12.008081,19.016193,18.570465,10.555578,4.577484,6.654674,8.209741,3.455809,1.302468,5.114933,6.310011,3.971087,5.229745,6.230996,1.688522,-1.09152,2.360434,6.043278,6.02983,3.234987,1.009133,1.99811,4.711042,4.818212,2.353832,1.393098,1.968103,1.56656,1.599991,2.409311,1.913999,0.708236,1.178129,1.920777,1.010421,0.268135,0.500792,0.270763,-0.123621,0.26871,1.060894,0.91814,0.248954,0.005707,0.256544,0.652986,0.63845,0.436868,0.511355,0.393964,0.292704,0.179409,0.126149,0.472873,0.748247,0.507422,0.206331,0.237731,-0.005414,-0.552015,-0.496834,-0.427917,-0.490159,-0.001642,0.240749,-0.165554,-0.390955,-0.353341,-0.354661,-0.121844,0.158415,-0.233901,-0.59721,-0.223816,0.01549,-0.267009,-0.165699,0.329878,0.227363,-0.276489,-0.221031,-0.002554,-0.023447,-0.019948,-0.068601,0.13098,0.320062,0.006493,-0.205156,-0.202643,-0.192374,-0.106,-0.039497,COPD
-260.274445,98.392342,27.780401,32.422863,27.388815,24.195997,14.113226,18.427376,12.541506,14.099592,6.669184,8.586106,3.429402,6.027159,2.594624,6.80074,5.298766,6.881287,2.737741,3.98051,2.229784,4.148679,1.496737,3.794736,2.181546,4.084751,1.413358,3.520612,1.127489,2.130898,0.979613,2.349093,0.107807,1.799026,1.428795,1.276273,-0.294272,2.311626,1.201413,0.452606,-1.222021,0.518899,-0.063098,0.524321,-0.625766,0.622375,0.074376,0.465846,-0.131685,0.114095,-0.80643,0.010802,0.562388,0.464085,0.535302,0.664814,-0.143844,-0.465928,0.186907,-0.041047,-0.268672,0.474295,0.542627,0.276697,0.233128,-0.289007,-0.570452,-0.231024,0.283944,0.022139,0.346746,-0.302613,-0.098121,-0.894291,-0.221656,-0.530245,0.340502,0.070406,0.131636,-0.664549,-0.114779,-0.232129,0.013887,-0.195506,0.474719,0.062444,-0.020638,-0.633087,0.046372,0.148857,0.853086,0.029676,0.179459,-0.353662,-0.332227,-0.739379,0.032587,-0.042522,0.148847,-0.218251,COPD
-352.004608,101.530632,71.878922,45.574547,31.638784,25.951862,22.218019,18.592495,15.578025,13.033896,10.430578,7.946402,6.246151,5.641767,5.849262,6.299365,6.418095,5.897524,5.010682,4.390295,4.276236,4.286306,4.028335,3.570881,3.201494,3.036026,2.997212,2.956324,2.767334,2.30412,1.629069,1.104643,1.123178,1.608777,2.012757,1.959234,1.61583,1.261999,0.889096,0.497985,0.362762,0.627718,0.96623,0.960239,0.616399,0.291641,0.2103,0.234106,0.133478,-0.055583,-0.06553,0.246243,0.686602,0.918336,0.778156,0.351622,-0.151388,-0.503801,-0.520385,-0.15185,0.397885,0.732817,0.592934,0.11321,-0.319227,-0.424086,-0.194486,0.194654,0.518272,0.611342,0.477217,0.247632,0.020639,-0.164449,-0.243198,-0.160722,0.019832,0.145875,0.141759,0.060039,-0.053391,-0.181339,-0.218534,-0.074961,0.114959,0.132429,-0.003547,-0.064045,0.050365,0.180969,0.164161,0.038987,-0.085269,-0.187928,-0.264301,-0.27295,-0.23207,-0.215565,-0.233757,-0.242815,COPD
-234.586227,105.946869,34.454964,29.217468,28.622431,27.000895,18.191856,15.164212,14.250552,15.394904,4.056908,9.020931,1.740368,6.428536,5.177995,11.021124,3.871239,10.430483,4.35096,7.917135,4.020327,5.322779,4.060609,4.682848,-0.882963,2.398174,0.177652,0.596966,0.870686,4.03963,-0.632147,4.701669,0.931386,2.59733,1.981889,1.940334,0.885389,4.218484,-0.020265,2.472018,0.5884,1.175656,2.08007,2.35979,0.042085,1.826205,0.836305,1.313927,0.217863,-0.16361,-1.277613,2.883193,0.332223,3.127247,1.678781,0.655066,-0.040561,0.561817,-1.377311,0.051245,0.592663,0.47983,2.391252,0.470226,-0.104899,-0.847572,-1.56824,-3.188028,-0.714233,-2.175159,0.313508,0.193179,0.829329,0.204751,0.272225,-0.112594,-0.039827,-0.593923,-0.832873,-0.139176,-0.125937,-0.713041,0.503314,0.231147,0.169754,0.02762,-0.915543,-0.835958,1.577543,0.828393,1.456496,0.322928,0.689153,0.264005,0.548692,-0.245361,-0.219794,-0.505777,0.0594,0.143302,COPD
-236.791397,128.164047,58.206081,45.327724,24.451317,22.722225,14.416763,16.14081,9.816624,11.509394,4.876959,7.10236,2.331335,5.184284,2.298767,5.827995,2.075938,5.457554,2.318929,5.162239,1.896502,4.021468,1.84487,4.03324,0.726537,2.746325,-0.148653,1.423337,-0.528468,1.586145,-0.462963,2.048095,0.208436,1.934315,0.091729,1.79263,0.618769,2.403664,0.691339,2.154409,0.670504,1.546662,0.398647,1.375147,0.388124,1.521431,0.330929,0.968371,0.095532,0.559921,-0.163516,0.920087,0.48495,1.252169,0.856707,0.92316,0.350643,0.469884,0.163373,0.550145,0.660376,0.975703,0.937841,0.186172,0.135456,0.049064,0.262369,0.121964,0.852973,0.29394,0.358802,-0.167838,0.058628,-0.096577,0.344568,0.104184,0.642903,0.204611,0.320886,-0.252851,0.163152,-0.247531,0.265644,0.122143,0.687009,0.096855,0.055512,-0.54727,0.282231,-0.09343,0.397526,0.128884,0.387384,-0.284894,0.004871,-0.474747,-0.069381,-0.374102,0.081857,-0.197428,COPD
-281.820038,100.276131,44.654774,41.941555,25.185852,23.660835,15.067675,16.106165,10.383112,13.089185,6.564287,10.791864,4.348837,7.841197,4.20201,8.360724,2.942685,7.548955,2.491691,6.151661,2.763478,5.47436,2.275732,4.921588,0.917078,4.130681,0.939936,3.311094,1.360193,3.794662,0.118433,3.357627,0.616176,2.971279,1.254981,3.002576,1.051746,3.238156,0.311612,2.476053,0.586304,2.193323,1.107751,2.611539,0.520571,2.004215,0.196771,1.08664,0.003279,1.086784,0.025217,1.986537,-0.008885,2.094499,1.297286,1.555793,0.512116,1.504207,-0.155303,0.679288,0.278586,0.922198,1.381146,0.917002,0.311186,0.214698,-0.258758,-0.549567,-0.084939,-0.353741,0.43077,0.833222,0.714268,0.209028,-0.155999,-0.265171,0.190904,0.424924,0.046005,0.433956,0.019972,-0.269932,0.345633,0.364395,0.271644,0.146782,-0.330376,-0.361909,0.44084,-0.031203,0.308743,0.053195,0.332296,0.363561,0.385117,-0.278942,-0.280833,-0.330753,0.239207,0.256292,COPD
